title,url,bedroomCount,bathroomCount,image2D_url,label,date_created,state,property_category,property_type,country_name,city_name,master_project_name,project_name,building_name,latitude,longitude
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A02 Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29308.html,0,1,['https://images.bayut.com/thumbnails/106423510-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A03  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29309.html,0,1,['https://images.bayut.com/thumbnails/106423512-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A04  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29310.html,0,1,['https://images.bayut.com/thumbnails/106423524-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A05  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29311.html,0,1,['https://images.bayut.com/thumbnails/106423527-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A06  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29312.html,0,1,['https://images.bayut.com/thumbnails/106423538-800x600.webp'],,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A07 Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29313.html,0,1,['https://images.bayut.com/thumbnails/106423540-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A08  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29314.html,0,1,['https://images.bayut.com/thumbnails/106423561-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - 2 Bedroom Apartment Unit A09 Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29315.html,2,3,['https://images.bayut.com/thumbnails/106423572-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A10  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29316.html,0,1,['https://images.bayut.com/thumbnails/106423574-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A11  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29317.html,0,1,['https://images.bayut.com/thumbnails/106423585-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A12  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29318.html,0,1,['https://images.bayut.com/thumbnails/106423613-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A13  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29319.html,0,1,['https://images.bayut.com/thumbnails/106423618-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A14  Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29320.html,0,1,['https://images.bayut.com/thumbnails/106425997-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A02  Floor 4-26 Floor plan,https://www.bayut.com/floorplans/details-29321.html,0,1,['https://images.bayut.com/thumbnails/106426030-800x600.webp'],Floor 4-26,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A03  Floor 4-23 Floor plan,https://www.bayut.com/floorplans/details-29322.html,0,1,['https://images.bayut.com/thumbnails/106425418-800x600.webp'],Floor 4-23,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - 1 Bedroom Apartment Unit A04  Floor 4-20 Floor plan,https://www.bayut.com/floorplans/details-29324.html,1,1,['https://images.bayut.com/thumbnails/106425440-800x600.webp'],Floor 4-20,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - 1 Bedroom Apartment Unit A05 Floor 4-20 Floor plan,https://www.bayut.com/floorplans/details-29325.html,1,1,['https://images.bayut.com/thumbnails/106425442-800x600.webp'],Floor 4-20,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A06 Floor 4 Floor plan,https://www.bayut.com/floorplans/details-29326.html,0,1,['https://images.bayut.com/thumbnails/106425462-800x600.webp'],Floor 4,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A07  Floor 4 Floor plan,https://www.bayut.com/floorplans/details-29327.html,0,1,['https://images.bayut.com/thumbnails/106423720-800x600.webp'],Floor 4,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A08  Floor 4 Floor plan,https://www.bayut.com/floorplans/details-29328.html,0,1,['https://images.bayut.com/thumbnails/106423760-800x600.webp'],Floor 4,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A09  Floor 4 Floor plan,https://www.bayut.com/floorplans/details-29329.html,0,1,['https://images.bayut.com/thumbnails/106423812-800x600.webp'],Floor 4,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A10 Floor 4 Floor plan,https://www.bayut.com/floorplans/details-29330.html,0,1,['https://images.bayut.com/thumbnails/106423815-800x600.webp'],Floor 4,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A11 Floor 4 Floor plan,https://www.bayut.com/floorplans/details-29331.html,0,1,['https://images.bayut.com/thumbnails/106423822-800x600.webp'],Floor 4,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A12  Floor 4 Floor plan,https://www.bayut.com/floorplans/details-29332.html,0,1,['https://images.bayut.com/thumbnails/106423831-800x600.webp'],Floor 4,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - 2 Bedroom Apartment Unit A13  Floor 4 Floor plan,https://www.bayut.com/floorplans/details-29333.html,2,3,['https://images.bayut.com/thumbnails/106423834-800x600.webp'],Floor 4,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A05  Floor 24-26 Floor plan,https://www.bayut.com/floorplans/details-29336.html,0,1,['https://images.bayut.com/thumbnails/106850072-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A04  Floor 24-26 Floor plan,https://www.bayut.com/floorplans/details-29342.html,0,1,['https://images.bayut.com/thumbnails/106849955-800x600.webp'],Floor 24-26,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A14 Floor 4-23 Floor plan,https://www.bayut.com/floorplans/details-29369.html,0,1,['https://images.bayut.com/thumbnails/106457915-800x600.webp'],Floor 4-23,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A16 Floor 4-23 Floor plan,https://www.bayut.com/floorplans/details-29370.html,0,1,['https://images.bayut.com/thumbnails/106457944-800x600.webp'],Floor 4-23,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A17  Floor 4-23 Floor plan,https://www.bayut.com/floorplans/details-29372.html,0,1,['https://images.bayut.com/thumbnails/106458587-800x600.webp'],Floor 4-23,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A18 Floor 4-23 Floor plan,https://www.bayut.com/floorplans/details-29373.html,0,1,['https://images.bayut.com/thumbnails/106458589-800x600.webp'],Floor 4-23,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A19 Floor 4-23 Floor plan,https://www.bayut.com/floorplans/details-29374.html,0,1,['https://images.bayut.com/thumbnails/106458605-800x600.webp'],Floor 4-23,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A20 Floor 4-23 Floor plan,https://www.bayut.com/floorplans/details-29375.html,0,1,['https://images.bayut.com/thumbnails/106458617-800x600.webp'],Floor 4-23,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A21 Floor 4-23 Floor plan,https://www.bayut.com/floorplans/details-29376.html,0,1,['https://images.bayut.com/thumbnails/106458619-800x600.webp'],Floor 4-23,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A06 Floor 5-7,9-13,15 Floor plan",https://www.bayut.com/floorplans/details-29377.html,0,1,['https://images.bayut.com/thumbnails/106458627-800x600.webp'],"Floor 5-7,9-13,15,21-23",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A07 Floor 5-7,9-13,15 Floor plan",https://www.bayut.com/floorplans/details-29378.html,0,1,['https://images.bayut.com/thumbnails/106458723-800x600.webp'],"Floor 5-7,9-13,15,21-23",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A08 Floor 5-7,9-13,15 Floor plan",https://www.bayut.com/floorplans/details-29379.html,0,1,['https://images.bayut.com/thumbnails/106471105-800x600.webp'],"Floor 5-7,9-13,15,21-23",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A09 Floor 5-7,9-13,15 Floor plan",https://www.bayut.com/floorplans/details-29380.html,0,1,['https://images.bayut.com/thumbnails/106458903-800x600.webp'],"Floor 5-7,9-13,15,21-23",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A10 Floor 5-7,9-13,15 Floor plan",https://www.bayut.com/floorplans/details-29381.html,0,1,['https://images.bayut.com/thumbnails/106458920-800x600.webp'],"Floor 5-7,9-13,15,21-23",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A11 Floor 5-7,9-13,15 Floor plan",https://www.bayut.com/floorplans/details-29382.html,0,1,['https://images.bayut.com/thumbnails/106458937-800x600.webp'],"Floor 5-7,9-13,15,21-23",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A12 Floor 5-7,9-13,15 Floor plan",https://www.bayut.com/floorplans/details-29383.html,0,1,['https://images.bayut.com/thumbnails/106458973-800x600.webp'],"Floor 5-7,9-13,15,21-23",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - 2 Bedroom Apartment Unit A13 Floor 5-7,9-13,15 Floor plan",https://www.bayut.com/floorplans/details-29385.html,2,3,['https://images.bayut.com/thumbnails/106458994-800x600.webp'],"Floor 5-7,9-13,15,21-23",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A06 Floor 8,14,20 Floor plan",https://www.bayut.com/floorplans/details-29386.html,0,1,['https://images.bayut.com/thumbnails/106458997-800x600.webp'],"Floor 8,14,20",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A07 Floor 8,14,20 Floor plan",https://www.bayut.com/floorplans/details-29387.html,0,1,['https://images.bayut.com/thumbnails/106459009-800x600.webp'],"Floor 8,14,20",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A08 Floor 8,14,20 Floor plan",https://www.bayut.com/floorplans/details-29388.html,0,1,['https://images.bayut.com/thumbnails/106459015-800x600.webp'],"Floor 8,14,20",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A09 Floor 8,14,20 Floor plan",https://www.bayut.com/floorplans/details-29389.html,0,1,['https://images.bayut.com/thumbnails/106459018-800x600.webp'],"Floor 8,14,20",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A10 Floor 8,14,20 Floor plan",https://www.bayut.com/floorplans/details-29390.html,0,1,['https://images.bayut.com/thumbnails/106459041-800x600.webp'],"Floor 8,14,20",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A11 Floor 8,14,20 Floor plan",https://www.bayut.com/floorplans/details-29391.html,0,1,['https://images.bayut.com/thumbnails/106459045-800x600.webp'],"Floor 8,14,20",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A12  Floor 8,14,20 Floor plan",https://www.bayut.com/floorplans/details-29392.html,0,1,['https://images.bayut.com/thumbnails/106459057-800x600.webp'],"Floor 8,14,20",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
"Radisson Dubai DAMAC Hills (Artesia A) - 2 Bedroom Apartment Unit A13  Floor 8,14,20 Floor plan",https://www.bayut.com/floorplans/details-29393.html,2,3,['https://images.bayut.com/thumbnails/106459059-800x600.webp'],"Floor 8,14,20",6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A04  Floor 21-23 Floor plan,https://www.bayut.com/floorplans/details-29394.html,0,1,['https://images.bayut.com/thumbnails/106459072-800x600.webp'],Floor 21-23,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A03  Floor 24-26 Floor plan,https://www.bayut.com/floorplans/details-29395.html,0,1,['https://images.bayut.com/thumbnails/106459076-800x600.webp'],Floor 24-26,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
Radisson Dubai DAMAC Hills (Artesia A) - Studio Apartment Unit A06  Floor 24-26 Floor plan,https://www.bayut.com/floorplans/details-29396.html,0,1,['https://images.bayut.com/thumbnails/106459079-800x600.webp'],Floor 24-26,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
